0.272373,.013234
0.273003,.013042
0.273641,.013504
0.274267,.013384
0.274901,.013317
0.275527,.013491
0.276153,.013085
0.276786,.013083
0.277412,.013506
0.278050,.013273
0.278676,.013373
0.279306,.013507
0.279940,.013106
0.280562,.013177
0.281200,.013496
0.281834,.013022
0.282464,.013217
0.283101,.013617
0.283723,.013106
0.284353,.013219
0.284979,.013495
0.285613,.012918
0.286255,.013280
0.286881,.013489
0.287507,.013198
0.288129,.013369
0.288755,.013512
0.289397,.012959
0.290031,.013317
0.290664,.013509
0.291290,.013164
0.291912,.013432
0.292546,.013482
0.293176,.012934
0.293814,.013404
0.294444,.013489
0.295074,.013228
0.295700,.013478
0.296318,.013451
0.296956,.012935
0.297586,.013428
0.298223,.013496
0.298853,.013369
0.299471,.013495
0.300105,.013473
0.300731,.012943
0.301369,.013469
0.302007,.013489
0.302629,.013464
0.303259,.013507
0.303881,.013418
0.304511,.012946
0.305149,.013497
0.305775,.013544
0.306412,.013531
0.307034,.013541
0.307582,.013529
0.308140,.013445
0.308219,.013381
0.308764,.012933
0.308842,.013003
0.309396,.013490
0.309475,.013494
0.310030,.013520
0.310109,.013523
0.310654,.013543
0.310731,.013532
0.311369,.013446
0.311995,.012910
0.312625,.013487
0.313259,.013523
0.313881,.013506
0.314519,.013513
0.315141,.013456
0.315775,.012869
0.316408,.013471
0.317034,.013499
0.317672,.013480
0.318294,.013508
0.318924,.013472
0.319554,.012903
0.320184,.013496
0.320818,.013530
0.321444,.013474
0.322074,.013512
0.322704,.013492
0.323330,.012985
0.323968,.013399
0.324594,.013507
0.325231,.013035
0.325857,.013363
0.326483,.013518
0.327113,.013195
0.327735,.013307
0.328369,.013522
0.329003,.013161
0.329629,.013231
0.330263,.013509
0.330885,.013226
0.331519,.013205
0.332149,.013513
0.332771,.013313
0.333408,.013117
0.334031,.013512
0.334664,.013462
0.335294,.013374
0.335924,.013525
0.336562,.013447
0.337184,.012990
0.337818,.013524
0.338452,.013529
0.339074,.013520
0.339712,.013526
0.340334,.013507
0.340968,.012984
0.341597,.013375
0.342223,.013509
0.342865,.013518
0.343487,.013501
0.344117,.013518
0.344747,.013255
0.345373,.013243
0.346011,.013504
0.346637,.013400
0.347267,.013336
0.347901,.013511
0.348527,.013416
0.349160,.012892
0.349782,.013486
0.350412,.013468
0.351046,.013006
0.351672,.013461
0.352227,.013470
0.352775,.013528
0.352853,.013466
0.353401,.013033
0.353479,.013078
0.354031,.013396
0.354109,.013410
0.354657,.013511
0.354735,.013461
0.355293,.013114
0.355373,.013235
0.355995,.013512
0.356629,.013288
0.357255,.013067
0.357885,.013546
0.358527,.013418
0.359149,.012924
0.359782,.013491
0.360408,.013489
0.361034,.012895
0.361672,.013444
0.362298,.013484
0.362936,.012983
0.363566,.013288
0.364184,.013517
0.364822,.013187
0.365444,.013115
0.366082,.013516
0.366716,.013393
0.367342,.012939
0.367975,.013509
0.368594,.013589
0.369227,.013701
0.369861,.013641
0.370491,.013534
0.371129,.013093
0.371747,.013351
0.372377,.013532
0.373007,.013478
0.373633,.013496
0.374275,.013490
0.374897,.013407
0.375527,.012968
0.376160,.013490
0.376779,.013530
0.377416,.013549
0.378038,.013523
0.378668,.013522
0.379306,.013159
0.379932,.013243
0.380570,.013523
0.381188,.013541
0.381818,.013448
0.382452,.013520
0.383074,.013481
0.383712,.013013
0.384338,.013460
0.384971,.013519
0.385605,.013279
0.386231,.013359
0.386869,.013511
0.387491,.013413
0.388121,.013237
0.388751,.013504
0.389377,.013475
0.390011,.013123
0.390633,.013494
0.391267,.013530
0.391897,.013142
0.392523,.013281
0.393160,.013552
0.393779,.013360
0.394416,.012964
0.395046,.013522
0.395676,.013512
0.396314,.012891
0.396857,.012960
0.397412,.013440
0.397491,.013456
0.398042,.013565
0.398121,.013524
0.398669,.013237
0.398747,.013238
0.399309,.013244
0.399389,.013292
0.399937,.013622
0.400015,.013589
0.400649,.013326
0.401279,.013507
0.401901,.013504
0.402538,.013198
0.403160,.013453
0.403794,.013569
0.404424,.013386
0.405046,.013254
0.405680,.013549
0.406302,.013527
0.406932,.013409
0.407566,.013573
0.408196,.013618
0.408838,.013504
0.409464,.013477
0.410086,.013565
0.410719,.013509
0.411345,.013391
0.411987,.013550
0.412617,.013557
0.413251,.013569
0.413877,.013583
0.414503,.013554
0.415137,.013486
0.415767,.013361
0.416401,.013556
0.417034,.013558
0.417653,.013561
0.418282,.013558
0.418908,.013547
0.419546,.013477
0.420188,.013287
0.420814,.013544
0.421448,.013519
0.422062,.013357
0.422692,.013496
0.423326,.013559
0.423956,.013461
0.424594,.013250
0.425208,.013542
0.425834,.013498
0.426464,.013374
0.427094,.013893
0.427735,.014017
0.428361,.013896
0.428987,.013624
0.429613,.013543
0.430235,.013517
0.430877,.013132
0.431507,.013261
0.432141,.013527
0.432771,.013489
0.433389,.013087
0.434023,.013513
0.434649,.013531
0.435286,.013202
0.435920,.013145
0.436542,.013518
0.437172,.013473
0.437794,.012935
0.438428,.013392
0.439066,.013509
0.439692,.013318
0.440322,.013019
0.440865,.013079
0.441413,.013498
0.441491,.013498
0.442049,.013496
0.442129,.013458
0.442680,.013193
0.442759,.013212
0.443317,.013348
0.443397,.013371
0.443941,.013526
0.444019,.013476
0.444645,.013013
0.445275,.013488
0.445901,.013521
0.446542,.013451
0.447172,.013451
0.447798,.013532
0.448424,.013488
0.449042,.013074
0.449676,.013391
0.450310,.013525
0.450944,.013535
0.451578,.013540
0.452200,.013542
0.452830,.013505
0.453456,.013197
0.454086,.013157
0.454727,.013511
0.455353,.013531
0.455983,.013543
0.456605,.013550
0.457231,.013537
0.457873,.013398
0.458499,.012954
0.459137,.013495
0.459763,.013515
0.460385,.013424
0.461019,.013424
0.461645,.013526
0.462279,.013507
0.462908,.012980
0.463538,.013315
0.464168,.013509
0.464790,.013432
0.465424,.013012
0.466058,.013476
0.466688,.013531
0.467322,.013330
0.467944,.013085
0.468574,.013530
0.469204,.013528
0.469834,.013195
0.470471,.013332
0.471101,.013514
0.471735,.013494
0.472357,.012961
0.472983,.013407
0.473617,.013513
0.474247,.013457
0.474885,.013023
0.475511,.013485
0.476137,.013532
0.476767,.013335
0.477389,.013110
0.478027,.013541
0.478660,.013534
0.479290,.013198
0.479924,.013263
0.480542,.013547
0.481176,.013522
0.481802,.013042
0.482436,.013366
0.483074,.013517
0.483696,.013434
0.484330,.012939
0.484952,.013447
0.485503,.013456
0.486061,.013519
0.486141,.013510
0.486688,.013450
0.486767,.013435
0.487325,.013330
0.487405,.013353
0.487956,.013515
0.488034,.013517
0.488579,.013526
0.488656,.013261
0.489290,.013064
0.489912,.013522
0.490546,.013542
0.491180,.013494
0.491806,.013480
0.492436,.013527
0.493058,.013523
0.493692,.013011
0.494326,.013300
0.494952,.013533
0.495586,.013529
0.496208,.013540
0.496842,.013541
0.497475,.013532
0.498105,.013459
0.498743,.012926
0.499365,.013472
0.499991,.013526
0.500621,.013510
0.501247,.013476
0.501889,.013554
0.502511,.013555
0.503141,.013363
0.503771,.013044
0.504393,.013540
0.505034,.013538
0.505664,.013406
0.506298,.013339
0.506928,.013534
0.507554,.013521
0.508188,.013224
0.508814,.013251
0.509452,.013547
0.510082,.013541
0.510708,.013238
0.511345,.013360
0.511964,.013553
0.512597,.013548
0.513227,.013082
0.513857,.013303
0.514499,.013531
0.515121,.013512
0.515751,.013080
0.516381,.013367
0.517007,.013529
0.517649,.013504
0.518267,.013069
0.518901,.013397
0.519531,.013547
0.520156,.013484
0.520798,.012978
0.521424,.013417
0.522054,.013543
0.522688,.013480
0.523310,.013048
0.523948,.013443
0.524570,.013526
0.525200,.013474
0.525834,.012991
0.526460,.013423
0.527097,.013540
0.527719,.013489
0.528353,.013240
0.528987,.013454
0.529538,.013464
0.530093,.013530
0.530172,.013525
0.530717,.013490
0.530794,.013447
0.531349,.013146
0.531428,.013188
0.531983,.013476
0.532062,.013484
0.532613,.013538
0.532692,.013563
0.533326,.013477
0.533944,.013511
0.534574,.013543
0.535208,.013480
0.535838,.012992
0.536479,.013433
0.537101,.013556
0.537735,.013561
0.538361,.013585
0.538987,.013567
0.539625,.013573
0.540247,.013537
0.540881,.013120
0.541507,.013385
0.542129,.013554
0.542771,.013567
0.543393,.013561
0.544027,.013573
0.544656,.013580
0.545279,.013558
0.545920,.013209
0.546542,.013268
0.547180,.013542
0.547810,.013565
0.548436,.013382
0.549070,.013368
0.549688,.013497
0.550318,.013129
0.550956,.013378
0.551582,.013444
0.552223,.013219
0.552842,.013531
0.553471,.013261
0.554105,.013109
0.554731,.013500
0.555369,.013154
0.555991,.013405
0.556621,.013403
0.557255,.012944
0.557877,.013465
0.558519,.013230
0.559145,.013127
0.559775,.013507
0.560408,.013098
0.561031,.013415
0.561664,.013446
0.562290,.013007
0.562924,.013485
0.563558,.013267
0.564184,.013245
0.564818,.013482
0.565440,.013074
0.566074,.013376
0.566708,.013466
0.567338,.013193
0.567971,.013470
0.568590,.013359
0.569219,.013147
0.569849,.013498
0.570479,.013269
0.571121,.013413
0.571743,.013497
0.572373,.013132
0.572999,.013481
0.573621,.013422
0.574180,.013410
0.574728,.013322
0.574806,.013346
0.575361,.013513
0.575440,.013490
0.575995,.013330
0.576074,.013328
0.576618,.013317
0.576696,.013341
0.577250,.013506
0.577330,.013346
0.577948,.013513
0.578586,.013478
0.579223,.013098
0.579849,.013501
0.580483,.013396
0.581101,.013359
0.581731,.013511
0.582369,.013298
0.582995,.013365
0.583637,.013499
0.584259,.013282
0.584885,.013482
0.585523,.013446
0.586145,.013133
0.586786,.013504
0.587408,.013367
0.588034,.013347
0.588664,.013501
0.589290,.013129
0.589932,.013282
0.590562,.013470
0.591196,.013199
0.591826,.013459
0.592440,.013417
0.593070,.012990
0.593700,.013488
0.594338,.013320
0.594979,.013241
0.595601,.013516
0.596227,.013085
0.596842,.013283
0.597479,.013502
0.598121,.013069
0.598755,.013424
0.599389,.013405
0.600003,.013004
0.600629,.013476
0.601255,.013281
0.601885,.013118
0.602531,.013516
0.603156,.013242
0.603782,.013350
0.604408,.013526
0.605034,.013068
0.605676,.013369
0.606306,.013470
0.606944,.013181
0.607574,.013457
0.608192,.013440
0.608830,.013126
0.609452,.013502
0.610094,.013378
0.610727,.013319
0.611349,.013522
0.611979,.013296
0.612597,.013362
0.613231,.013506
0.613873,.013236
0.614499,.013443
0.615137,.013494
0.615755,.013175
0.616381,.013503
0.617015,.013449
0.617645,.013284
0.618286,.013518
0.618838,.013504
0.619385,.013405
0.619464,.013382
0.620015,.013218
0.620094,.013256
0.620634,.013522
0.620712,.013503
0.621270,.013370
0.621349,.013376
0.621901,.013413
0.621979,.013494
0.622609,.013186
0.623243,.013366
0.623865,.013512
0.624499,.013311
0.625129,.013484
0.625759,.013489
0.626397,.013181
0.627023,.013504
0.627656,.013454
0.628279,.013338
0.628905,.013526
0.629538,.013373
0.630168,.013203
0.630810,.013499
0.631440,.013323
0.632070,.013420
0.632700,.013506
0.633326,.013131
0.633960,.013335
0.634590,.013481
0.635223,.013207
0.635857,.013431
0.636475,.013459
0.637113,.012988
0.637739,.013465
0.638377,.013425
0.639011,.013143
0.639633,.013502
0.640263,.013334
0.640889,.013059
0.641515,.013511
0.642153,.013314
0.642779,.013198
0.643412,.013517
0.644038,.013245
0.644664,.013293
0.645302,.013509
0.645928,.013161
0.646562,.013317
0.647188,.013491
0.647822,.013204
0.648456,.013415
0.649082,.013493
0.649719,.013148
0.650342,.013457
0.650971,.013484
0.651605,.013249
0.652231,.013490
0.652865,.013493
0.653487,.013206
0.654117,.013513
0.654747,.013457
0.655369,.013292
0.656007,.013500
0.656633,.013465
0.657267,.013308
0.657901,.013514
0.658523,.013434
0.659160,.013340
0.659786,.013539
0.660420,.013607
0.661054,.013670
0.661676,.013711
0.662310,.013565
0.662857,.013564
0.663405,.013563
0.663483,.013569
0.664041,.013614
0.664121,.013601
0.664669,.013508
0.664747,.013515
0.665302,.013565
0.665381,.013566
0.665929,.013570
0.666007,.013351
0.666633,.013505
0.667271,.013551
0.667893,.013308
0.668527,.013430
0.669156,.013500
0.669782,.013282
0.670420,.013462
0.671042,.013487
0.671680,.013157
0.672306,.013457
0.672936,.013477
0.673570,.013223
0.674192,.013472
0.674826,.013465
0.675452,.012998
0.676074,.013465
0.676712,.013466
0.677330,.013204
0.677964,.013492
0.678594,.013416
0.679219,.012947
0.679857,.013486
0.680479,.013469
0.681113,.013170
0.681747,.013489
0.682373,.013364
0.683007,.013029
0.683629,.013496
0.684263,.013404
0.684897,.013105
0.685523,.013488
0.686156,.013399
0.686779,.013154
0.687408,.013506
0.688038,.013426
0.688668,.013094
0.689302,.013504
0.689924,.013450
0.690558,.013343
0.691184,.013524
0.691814,.013446
0.692452,.013275
0.693078,.013526
0.693708,.013452
0.694334,.013322
0.694960,.013550
0.695597,.013442
0.696223,.013257
0.696861,.013508
0.697491,.013454
0.698109,.013318
0.698739,.013569
0.699361,.013506
0.699999,.013388
0.700633,.013544
0.701263,.013480
0.701897,.013339
0.702515,.013522
0.703149,.013443
0.703779,.013205
0.704408,.013523
0.705050,.013465
0.705668,.013348
0.706298,.013525
0.706928,.013466
0.707471,.013436
0.708033,.013227
0.708113,.013265
0.708661,.013529
0.708739,.013523
0.709290,.013481
0.709369,.013462
0.709920,.013329
0.709999,.013354
0.710543,.013533
0.710621,.013476
0.711263,.013159
0.711885,.013522
0.712519,.013466
0.713149,.013277
0.713775,.013504
0.714412,.013443
0.715034,.013161
0.715672,.013494
0.716302,.013460
0.716928,.013234
0.717566,.013491
0.718196,.013471
0.718826,.013049
0.719456,.013479
0.720082,.013485
0.720716,.013237
0.721338,.013472
0.721968,.013487
0.722597,.012993
0.723231,.013470
0.723869,.013483
0.724491,.013126
0.725125,.013459
0.725751,.013504
0.726381,.013164
0.727019,.013433
0.727637,.013511
0.728271,.013100
0.728901,.013375
0.729523,.013511
0.730160,.013297
0.730779,.013397
0.731412,.013494
0.732038,.013201
0.732660,.013305
0.733306,.013495
0.733924,.013306
0.734558,.013307
0.735188,.013520
0.735810,.013390
0.736452,.013263
0.737078,.013496
0.737712,.013405
0.738345,.013269
0.738964,.013498
0.739597,.013411
0.740219,.013179
0.740853,.013528
0.741495,.013480
0.742117,.013291
0.742751,.013500
0.743369,.013478
0.743995,.013190
0.744633,.013501
0.745263,.013496
0.745901,.013254
0.746527,.013487
0.747156,.013513
0.747786,.013216
0.748416,.013476
0.749058,.013515
0.749684,.013257
0.750318,.013424
0.750940,.013505
0.751566,.013174
0.752121,.013202
0.752669,.013397
0.752747,.013412
0.753305,.013518
0.753385,.013501
0.753939,.013381
0.754019,.013379
0.754566,.013361
0.754645,.013379
0.755192,.013509
0.755271,.013328
0.755893,.013218
0.756531,.013564
0.757168,.013456
0.757798,.013367
0.758436,.013505
0.759054,.013436
0.759688,.013142
0.760318,.013518
0.760948,.013483
0.761590,.013269
0.762212,.013485
0.762842,.013497
0.763471,.013066
0.764094,.013448
0.764735,.013516
0.765357,.013313
0.765991,.013436
0.766621,.013515
0.767243,.013180
0.767881,.013313
0.768507,.013498
0.769141,.013384
0.769775,.013369
0.770397,.013519
0.771031,.013371
0.771656,.013104
0.772290,.013511
0.772928,.013449
0.773550,.013152
0.774180,.013511
0.774802,.013477
0.775432,.013118
0.776074,.013459
0.776704,.013542
0.777342,.013189
0.777960,.013431
0.778586,.013514
0.779212,.013261
0.779842,.013365
0.780479,.013532
0.781113,.013388
0.781743,.013348
0.782365,.013538
0.782987,.013429
0.783621,.013257
0.784251,.013508
0.784893,.013494
0.785523,.013196
0.786149,.013498
0.786775,.013500
0.787397,.013274
0.788034,.013442
0.788672,.013511
0.789302,.013509
0.789936,.013542
0.790550,.013553
0.791180,.013382
0.791814,.013339
0.792440,.013514
0.793086,.013445
0.793708,.013254
0.794342,.013527
0.794968,.013519
0.795590,.013344
0.796153,.013366
0.796704,.013519
0.796782,.013519
0.797334,.013520
0.797412,.013481
0.797967,.013209
0.798046,.013239
0.798587,.013453
0.798664,.013463
0.799219,.013534
0.799298,.013413
0.799928,.013456
0.800558,.013543
0.801196,.013405
0.801818,.013291
0.802452,.013534
0.803082,.013502
0.803708,.013327
0.804345,.013499
0.804968,.013489
0.805601,.013139
0.806231,.013469
0.806857,.013516
0.807487,.013413
0.808113,.013462
0.808747,.013519
0.809377,.013349
0.810003,.013216
0.810641,.013520
0.811263,.013499
0.811893,.013404
0.812519,.013516
0.813149,.013508
0.813782,.013039
0.814412,.013432
0.815046,.013537
0.815668,.013419
0.816298,.013420
0.816928,.013530
0.817558,.013341
0.818196,.013078
0.818822,.013521
0.819452,.013494
0.820082,.013166
0.820700,.013534
0.821338,.013554
0.821964,.013159
0.822597,.013409
0.823235,.013550
0.823853,.013283
0.824487,.013299
0.825113,.013528
0.825743,.013436
0.826385,.013190
0.827007,.013516
0.827645,.013511
0.828267,.013228
0.828897,.013503
0.829534,.013524
0.830160,.013344
0.830794,.013421
0.831420,.013531
0.832042,.013431
0.832680,.013342
0.833306,.013531
0.833944,.013502
0.834574,.013357
0.835196,.013522
0.835830,.013539
0.836456,.013310
0.837094,.013475
0.837727,.013548
0.838357,.013475
0.838987,.013416
0.839605,.013543
0.840235,.013476
0.840790,.013445
0.841345,.013226
0.841424,.013264
0.841982,.013529
0.842062,.013529
0.842606,.013533
0.842684,.013513
0.843228,.013373
0.843306,.013388
0.843854,.013493
0.843932,.013537
0.844562,.013352
0.845200,.013365
0.845830,.013553
0.846464,.013499
0.847082,.013350
0.847704,.013509
0.848342,.013530
0.848971,.013079
0.849609,.013467
0.850239,.013530
0.850857,.013467
0.851487,.013430
0.852105,.013532
0.852747,.013482
0.853385,.013260
0.854015,.013498
0.854649,.013550
0.855263,.013353
0.855893,.013456
0.856527,.013498
0.857160,.013298
0.857798,.013208
0.858412,.013516
0.859038,.013504
0.859664,.013320
0.860290,.013517
0.860936,.013530
0.861558,.013150
0.862188,.013370
0.862814,.013523
0.863440,.013424
0.864082,.013315
0.864708,.013495
0.865342,.013492
0.865971,.013139
0.866594,.013500
0.867235,.013524
0.867857,.013280
0.868491,.013391
0.869121,.013503
0.869747,.013386
0.870377,.013118
0.870995,.013492
0.871625,.013498
0.872255,.013128
0.872885,.013438
0.873519,.013502
0.874137,.013356
0.874767,.013299
0.875397,.013507
0.876031,.013480
0.876668,.013104
0.877290,.013504
0.877924,.013491
0.878550,.013335
0.879184,.013409
0.879826,.013534
0.880448,.013445
0.881082,.013294
0.881712,.013540
0.882338,.013517
0.882975,.013330
0.883597,.013492
0.884235,.013537
0.884790,.013514
0.885338,.013348
0.885416,.013351
0.885974,.013368
0.886054,.013388
0.886595,.013524
0.886672,.013520
0.887227,.013490
0.887306,.013469
0.887861,.013323
0.887940,.013492
0.888570,.013542
0.889208,.013245
0.889826,.013413
0.890456,.013547
0.891086,.013475
0.891708,.013391
0.892349,.013502
0.892971,.013521
0.893601,.013072
0.894231,.013479
0.894857,.013529
0.895495,.013472
0.896121,.013419
0.896755,.013522
0.897389,.013498
0.898011,.013070
0.898649,.013497
0.899271,.013523
0.899905,.013435
0.900538,.013448
0.901168,.013527
0.901806,.013468
0.902432,.013148
0.903066,.013519
0.903696,.013531
0.904322,.013440
0.904960,.013469
0.905582,.013533
0.906216,.013444
0.906845,.013183
0.907471,.013516
0.908109,.013528
0.908731,.013397
0.909369,.013446
0.910003,.013504
0.910633,.013389
0.911267,.013099
0.911881,.013507
0.912515,.013505
0.913149,.013361
0.913782,.013482
